"EventCode","EVENTDESCRIPTION","Month","Year","Actor1Code","Actor2Code","EventBaseCode","EventRootCode","QuadClass","NumMentions","Actor1Geo_Type","Actor1Geo_CountryCode","Actor2Geo_CountryCode","ActionGeo_Type","Region","ActionGeo_Lat","ActionGeo_Long","ActionGeo_FeatureID"
"130.0","Threaten, not specified below","1.0","2018.0","SAU","CRM","130.0","13.0","3.0","4.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","3.0","2018.0","USA","IRN","130.0","13.0","3.0","2.0","3.0","US","IR","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","2.0","2018.0","SAU","MED","130.0","13.0","3.0","4.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","2.0","2018.0","1","MED","130.0","13.0","3.0","2.0","0.0","1","US","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","2.0","2018.0","GOV","REL","130.0","13.0","3.0","10.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","1.0","2018.0","UAF","SAU","130.0","13.0","3.0","2.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","1.0","2018.0","UAF","SAU","130.0","13.0","3.0","6.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","3.0","2018.0","GOV","IRN","130.0","13.0","3.0","10.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","3.0","2018.0","GOV","CRM","130.0","13.0","3.0","10.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","3.0","2018.0","1","SAU","130.0","13.0","3.0","10.0","0.0","1","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","1.0","2018.0","1","JUD","130.0","13.0","3.0","5.0","0.0","1","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","3.0","2018.0","USA","IRN","130.0","13.0","3.0","2.0","3.0","US","IR","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","3.0","2018.0","USA","IRN","130.0","13.0","3.0","1.0","3.0","US","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","4.0","2018.0","SAU","IRN","130.0","13.0","3.0","16.0","4.0","SA","IR","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","4.0","2018.0","SAU","IRN","130.0","13.0","3.0","4.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","4.0","2018.0","1","CRM","130.0","13.0","3.0","2.0","0.0","1","US","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","4.0","2018.0","IGOBUSOPC","BUS","130.0","13.0","3.0","10.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","4.0","2018.0","GOV","1","130.0","13.0","3.0","2.0","4.0","SA","1","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","2.0","2018.0","GOV","urd","130.0","13.0","3.0","4.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","1.0","2018.0","REL","1","130.0","13.0","3.0","10.0","4.0","SA","1","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","3.0","2018.0","1","REFLAB","130.0","13.0","3.0","20.0","0.0","1","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","4.0","2018.0","SAU","PHL","130.0","13.0","3.0","1.0","4.0","SA","RP","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","4.0","2018.0","SAU","PHL","130.0","13.0","3.0","1.0","4.0","RP","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","3.0","2018.0","1","REFLAB","130.0","13.0","3.0","10.0","0.0","1","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","8.0","2018.0","IMGMOSALQ","1","130.0","13.0","3.0","30.0","4.0","SA","1","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","6.0","2018.0","SAU","SDN","130.0","13.0","3.0","6.0","4.0","SA","SU","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","6.0","2018.0","SAU","1","130.0","13.0","3.0","6.0","4.0","SA","1","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","9.0","2018.0","GOV","SAU","130.0","13.0","3.0","6.0","1.0","IR","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","9.0","2018.0","GOV","REL","130.0","13.0","3.0","5.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","5.0","2018.0","1","GOV","130.0","13.0","3.0","20.0","0.0","1","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","6.0","2018.0","OMN","1","130.0","13.0","3.0","4.0","4.0","SA","1","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","5.0","2018.0","SAU","GOV","130.0","13.0","3.0","7.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","7.0","2018.0","SYR","MOS","130.0","13.0","3.0","4.0","4.0","SA","SY","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","5.0","2018.0","SAU","1","130.0","13.0","3.0","4.0","4.0","SA","1","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","8.0","2018.0","SAU","HLH","130.0","13.0","3.0","2.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","8.0","2018.0","SAU","HLH","130.0","13.0","3.0","2.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","8.0","2018.0","BUS","SAU","130.0","13.0","3.0","10.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","9.0","2018.0","SAU","1","130.0","13.0","3.0","10.0","4.0","SA","1","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","9.0","2018.0","SAU","EGY","130.0","13.0","3.0","4.0","4.0","SA","EG","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","9.0","2018.0","SAU","LAB","130.0","13.0","3.0","4.0","4.0","SA","EG","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","9.0","2018.0","SAU","EGY","130.0","13.0","3.0","2.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","9.0","2018.0","SAUCOP","SAU","130.0","13.0","3.0","6.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","7.0","2018.0","COP","1","130.0","13.0","3.0","10.0","4.0","SA","1","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","9.0","2018.0","MIL","1","130.0","13.0","3.0","5.0","4.0","SA","1","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","9.0","2018.0","MIL","EGY","130.0","13.0","3.0","3.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","9.0","2018.0","MIL","SAU","130.0","13.0","3.0","2.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","8.0","2018.0","SAU","REL","130.0","13.0","3.0","2.0","4.0","SA","PK","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","8.0","2018.0","SAUREL","REL","130.0","13.0","3.0","6.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","8.0","2018.0","CAN","SAUEDU","130.0","13.0","3.0","3.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","7.0","2018.0","SAU","PHL","130.0","13.0","3.0","1.0","4.0","SA","RP","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","7.0","2018.0","SAU","PHL","130.0","13.0","3.0","1.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","7.0","2018.0","SAU","SAUBUS","130.0","13.0","3.0","3.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","7.0","2018.0","MED","SAUMIL","130.0","13.0","3.0","6.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","7.0","2018.0","SAUMED","SAU","130.0","13.0","3.0","4.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","5.0","2018.0","SAU","OPP","130.0","13.0","3.0","5.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","7.0","2018.0","CRM","1","130.0","13.0","3.0","3.0","4.0","SA","1","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","9.0","2018.0","SAU","1","130.0","13.0","3.0","68.0","4.0","SA","1","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","9.0","2018.0","EGY","LAB","130.0","13.0","3.0","10.0","4.0","SA","EG","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","9.0","2018.0","EGY","SAU","130.0","13.0","3.0","8.0","1.0","EG","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","9.0","2018.0","GOV","MED","130.0","13.0","3.0","5.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","9.0","2018.0","LAB","SAU","130.0","13.0","3.0","10.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","9.0","2018.0","LAB","1","130.0","13.0","3.0","10.0","4.0","SA","1","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","9.0","2018.0","SAU","1","130.0","13.0","3.0","30.0","4.0","SA","1","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","9.0","2018.0","SAUCOP","1","130.0","13.0","3.0","12.0","4.0","SA","1","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","9.0","2018.0","SAU","EGY","130.0","13.0","3.0","4.0","4.0","SA","EG","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","9.0","2018.0","EGY","LAB","130.0","13.0","3.0","2.0","1.0","EG","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","9.0","2018.0","SAU","LAB","130.0","13.0","3.0","2.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","9.0","2018.0","EGY","SAU","130.0","13.0","3.0","4.0","1.0","EG","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","9.0","2018.0","SAU","SAUCOP","130.0","13.0","3.0","4.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","9.0","2018.0","EGY","LAB","130.0","13.0","3.0","10.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","9.0","2018.0","GOV","MED","130.0","13.0","3.0","5.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","9.0","2018.0","LAB","SAU","130.0","13.0","3.0","10.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","8.0","2018.0","1","EDU","130.0","13.0","3.0","9.0","0.0","1","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","8.0","2018.0","SAU","EDU","130.0","13.0","3.0","12.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","8.0","2018.0","SAU","GOV","130.0","13.0","3.0","4.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","8.0","2018.0","SAU","REL","130.0","13.0","3.0","1.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","9.0","2018.0","MIL","1","130.0","13.0","3.0","5.0","4.0","SA","1","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","9.0","2018.0","MIL","EGY","130.0","13.0","3.0","3.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","9.0","2018.0","MIL","SAU","130.0","13.0","3.0","2.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","9.0","2018.0","SAU","1","130.0","13.0","3.0","33.0","4.0","SA","1","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","9.0","2018.0","SAUGOV","1","130.0","13.0","3.0","6.0","4.0","SA","1","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","9.0","2018.0","SAU","SAUGOV","130.0","13.0","3.0","4.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","9.0","2018.0","SAUCOP","LAB","130.0","13.0","3.0","2.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","6.0","2018.0","IMGMOSALQ","SAUGOV","130.0","13.0","3.0","6.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","6.0","2018.0","IMGMOSALQ","SAU","130.0","13.0","3.0","4.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","6.0","2018.0","YEM","IMGMOSALQUAF","130.0","13.0","3.0","10.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","5.0","2018.0","1","CVL","130.0","13.0","3.0","8.0","0.0","1","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","6.0","2018.0","EDU","urd","130.0","13.0","3.0","4.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","5.0","2018.0","1","SAU","130.0","13.0","3.0","14.0","0.0","1","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","5.0","2018.0","SAU","REL","130.0","13.0","3.0","20.0","4.0","SA","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","5.0","2018.0","1","CVL","130.0","13.0","3.0","8.0","0.0","1","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","6.0","2018.0","1","CVL","130.0","13.0","3.0","10.0","0.0","1","SA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","5.0","2018.0","SAUGOV","MOS","130.0","13.0","3.0","10.0","4.0","SA","IS","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","6.0","2018.0","OMN","COP","130.0","13.0","3.0","1.0","1.0","KU","BA","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","6.0","2018.0","JUD","1","130.0","13.0","3.0","8.0","4.0","SA","1","4.0","Makkah","21.5","39.2","-3096108"
"130.0","Threaten, not specified below","6.0","2018.0","UAF","SAU","130.0","13.0","3.0","1.0","4.0","YM","YM","5.0","Jizan","17.3","42.7","-3096153"
"130.0","Threaten, not specified below","4.0","2018.0","1","GOV","130.0","13.0","3.0","8.0","0.0","1","SA","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","IRN","SAU","130.0","13.0","3.0","8.0","1.0","IR","SA","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","1","SAU","130.0","13.0","3.0","16.0","0.0","1","SA","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","IRN","SAU","130.0","13.0","3.0","2.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","IRN","SAU","130.0","13.0","3.0","7.0","4.0","SA","YM","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","IRN","SAU","130.0","13.0","3.0","1.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","SAU","YEMGOV","130.0","13.0","3.0","64.0","4.0","SA","YM","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","SAU","YEMGOV","130.0","13.0","3.0","16.0","4.0","YM","YM","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","SYR","IRN","130.0","13.0","3.0","6.0","1.0","SY","IR","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","SYR","IRN","130.0","13.0","3.0","4.0","3.0","US","IR","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","IRN","SAU","130.0","13.0","3.0","26.0","4.0","SA","IR","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","IRN","SAU","130.0","13.0","3.0","1.0","4.0","SA","SY","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","IRN","SAU","130.0","13.0","3.0","112.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","IRN","SAU","130.0","13.0","3.0","1.0","1.0","US","IR","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","IRN","SAU","130.0","13.0","3.0","4.0","4.0","IR","IR","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","IRN","SAU","130.0","13.0","3.0","106.0","4.0","SA","IR","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","SAU","1","130.0","13.0","3.0","12.0","4.0","SA","1","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","YEM","SAU","130.0","13.0","3.0","2.0","4.0","YM","SA","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","SAU","YEMGOV","130.0","13.0","3.0","14.0","4.0","YM","SA","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","SAU","YEMGOV","130.0","13.0","3.0","66.0","4.0","YM","YM","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","SAU","YEMGOV","130.0","13.0","3.0","308.0","4.0","SA","YM","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","IRN","SAU","130.0","13.0","3.0","1.0","4.0","SA","IR","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","IRN","SAU","130.0","13.0","3.0","1.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","1","GOV","130.0","13.0","3.0","32.0","0.0","1","SA","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","SAU","GOV","130.0","13.0","3.0","48.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","GOV","1","130.0","13.0","3.0","8.0","4.0","SA","1","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","GOV","1","130.0","13.0","3.0","2.0","1.0","YM","1","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","1","SAU","130.0","13.0","3.0","9.0","0.0","1","SA","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","GOVMIL","SAU","130.0","13.0","3.0","9.0","5.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","1","SAU","130.0","13.0","3.0","883.0","0.0","1","SA","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","SAUGOVMIL","SAU","130.0","13.0","3.0","3.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","IRN","SAU","130.0","13.0","3.0","7.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","GOVMIL","SAU","130.0","13.0","3.0","18.0","5.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","IRN","SAU","130.0","13.0","3.0","610.0","1.0","IR","SA","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","IRN","SAU","130.0","13.0","3.0","1.0","4.0","DJ","SA","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","BHR","SAU","130.0","13.0","3.0","8.0","4.0","BA","SA","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","GOV","1","130.0","13.0","3.0","2.0","1.0","YM","1","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","GOV","1","130.0","13.0","3.0","8.0","4.0","SA","1","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","1","SAU","130.0","13.0","3.0","16.0","0.0","1","SA","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","SAUGOVMIL","SAU","130.0","13.0","3.0","16.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"130.0","Threaten, not specified below","4.0","2018.0","1","SAUGOVMIL","130.0","13.0","3.0","24.0","0.0","1","SA","4.0","Jizan","16.9","42.6","-3096152"
